Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Fecha Finalización;Tiempo (Días);Operario;Estado;Latitud;Longitud
Febrero;1974835;1632375;031287;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632375;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890597036;-75,25681403
Febrero;1974850;1632376;031189;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632376;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890716116;-75,25672101
Febrero;1974839;1632377;031190;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632377;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890716116;-75,25672101
Febrero;1974847;1632378;031188;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632378;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890784096;-75,25655799
Febrero;1974843;1632379;031186;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632379;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890784096;-75,25655799
Febrero;1974854;1632380;031194;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632380;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890967105;-75,25660797
Febrero;1974852;1632381;031195;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632381;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890967105;-75,25660797
Febrero;1974846;1632382;031299;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632382;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890924091;-75,25678702
Febrero;1974842;1632383;031300;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632383;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890924091;-75,25678702
Febrero;1974849;1632384;031289;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632384;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890893114;-75,25694897
Febrero;1974851;1632385;031288;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632385;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890893114;-75,25694897
Febrero;1974838;1632386;031291;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632386;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890811032;-75,25705999
Febrero;1974836;1632387;031290;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632387;23/02/2026;23/02/2026;0;cuad54;FINALIZADA;2,890811032;-75,25705999
Febrero;1964739;1635643;070385;na;na;PRE;13;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1635643;11/02/2026;13/02/2026;2;cuad57;FINALIZADA;2,903065;-75,271357
Febrero;1964628;1635878;062366;na;na;PRE;11;11;Se ha realizado el mantenimiento preventivo sobre la farola: 1635878;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89315244;-75,25591552
Febrero;1964626;1635879;062361;na;na;PRE;11;11;Se ha realizado el mantenimiento preventivo sobre la farola: 1635879;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89312747;-75,25701951
Febrero;1964627;1635880;062369;na;na;PRE;11;11;Se ha realizado el mantenimiento preventivo sobre la farola: 1635880;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89310235;-75,2577045
Febrero;1977548;1636803;067496;na;na;PRE;5;4;Se ha realizado el mantenimiento preventivo sobre la farola: 1636803;25/02/2026;26/02/2026;1;cuad59;FINALIZADA;2,86511317;-75,23424425
Febrero;1978575;1636811;067458;na;na;PRE;5;4;Se ha realizado el mantenimiento preventivo sobre la farola: 1636811;26/02/2026;27/02/2026;1;cuad57;FINALIZADA;2,865404;-75,233525
Febrero;1975260;1636812;066847;na;na;PRE;3A;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1636812;23/02/2026;23/02/2026;0;cuad55;FINALIZADA;2,864071;-75,231831
Febrero;1978533;1636813;026525;na;na;PRE;4;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1636813;26/02/2026;27/02/2026;1;cuad57;FINALIZADA;2,864756012;-75,23058513
Febrero;1976617;1636815;066854;na;na;PRE;3;7A;Se ha realizado el mantenimiento preventivo sobre la farola: 1636815;24/02/2026;25/02/2026;1;cuad59;FINALIZADA;2,86474;-75,229802
Febrero;1969192;1636823;027474;na;na;PRE;26;6;Se ha realizado el mantenimiento preventivo sobre la farola: 1636823;15/02/2026;17/02/2026;2;cuad63;FINALIZADA;2,905396062;-75,28009599
Febrero;1969278;1636826;066281;na;na;PRE;29;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1636826;16/02/2026;17/02/2026;1;cuad63;FINALIZADA;2,905545056;-75,28013796
Febrero;1965305;1638899;028700;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1638899;11/02/2026;12/02/2026;1;cuad55;FINALIZADA;2,901638936;-75,27013885
Febrero;1965303;1638927;028401;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1638927;11/02/2026;12/02/2026;1;cuad55;FINALIZADA;2,902348;-75,27073
Febrero;1965307;1638928;070408;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1638928;11/02/2026;12/02/2026;1;cuad55;FINALIZADA;2,903065;-75,271357
Febrero;1965304;1638930;028612;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1638930;11/02/2026;12/02/2026;1;cuad55;FINALIZADA;2,900694541;-75,26930558
Febrero;1964746;1638931;067770;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1638931;11/02/2026;12/02/2026;1;cuad57;FINALIZADA;2,900694541;-75,26930558
Febrero;1965306;1638932;030110;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1638932;11/02/2026;12/02/2026;1;cuad59;FINALIZADA;2,901416705;-75,26991663
Febrero;1965309;1638933;028739;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1638933;11/02/2026;12/02/2026;1;cuad55;FINALIZADA;2,901638936;-75,27013885
Febrero;1964663;1639576;062368;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1639576;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89311762;-75,25724223
Febrero;1964664;1639577;062388;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1639577;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89317157;-75,25524323
Febrero;1964643;1639578;062383;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1639578;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,8931764;-75,25502594
Febrero;1965311;1639579;028146;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1639579;11/02/2026;12/02/2026;1;cuad55;FINALIZADA;2,89312209;-75,2536108
Febrero;1964645;1639580;062354;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1639580;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89306166;-75,25927537
Febrero;1962004;1640370;001490;na;na;PRE;52;28C;Se ha realizado el mantenimiento preventivo sobre la farola: 1640370;07/02/2026;07/02/2026;0;cuad59;FINALIZADA;2,895264;-75,269116
Febrero;1964629;1641962;062393;na;na;PRE;13;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1641962;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89320186;-75,25412908
Febrero;1969494;1643003;028629;na;na;PRE;26N;22;Se ha realizado el mantenimiento preventivo sobre la farola: 1643003;16/02/2026;17/02/2026;1;cuad54;FINALIZADA;2,9050491;-75,27648496
Febrero;1969297;1643004;028683;na;na;PRE;26N;22;Se ha realizado el mantenimiento preventivo sobre la farola: 1643004;16/02/2026;17/02/2026;1;cuad63;FINALIZADA;2,905133102;-75,27666701
Febrero;1961971;1645571;068079;na;na;PRE;18;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645571;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,90324433;-75,26695822
Febrero;1961969;1645572;068100;na;na;PRE;18;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645572;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,90324433;-75,26695822
Febrero;1961972;1645573;068089;na;na;PRE;18;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645573;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,903522156;-75,26708332
Febrero;1961967;1645574;068077;na;na;PRE;18;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645574;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,903522156;-75,26708332
Febrero;1961965;1645575;068098;na;na;PRE;19;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645575;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,903812052;-75,26720646
Febrero;1974806;1645576;068072;na;na;PRE;19;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645576;23/02/2026;23/02/2026;0;cuad63;FINALIZADA;2,903812052;-75,26720646
Febrero;1961968;1645585;068391;na;na;PRE;21;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645585;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,902960875;-75,26683512
Febrero;1961970;1645586;068087;na;na;PRE;21;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645586;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,902960875;-75,26683512
Febrero;1961964;1645587;068083;na;na;PRE;21;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645587;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,902670821;-75,26670518
Febrero;1961973;1645588;068032;na;na;PRE;21;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645588;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,902670821;-75,26670518
Febrero;1961989;1645589;069303;na;na;PRE;22;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645589;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,902395339;-75,26658704
Febrero;1961992;1645590;069378;na;na;PRE;22;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645590;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,902395339;-75,26658704
Febrero;1961986;1645591;069376;na;na;PRE;22;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645591;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,902116574;-75,26646799
Febrero;1961987;1645592;069348;na;na;PRE;22;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645592;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,902116574;-75,26646799
Febrero;1961983;1645593;069318;na;na;PRE;23;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645593;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,901836911;-75,26634418
Febrero;1961975;1645594;028103;na;na;PRE;23;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645594;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,901836911;-75,26634418
Febrero;1961976;1645595;067941;na;na;PRE;23;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645595;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,901558476;-75,26622562
Febrero;1961984;1645596;069304;na;na;PRE;23;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645596;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,901558476;-75,26622562
Febrero;1961982;1645597;069346;na;na;PRE;23;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645597;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,90127262;-75,26610303
Febrero;1961978;1645598;069380;na;na;PRE;23;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645598;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,90127262;-75,26610303
Febrero;1961991;1645599;069314;na;na;PRE;25;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645599;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,901003974;-75,26598862
Febrero;1961977;1645600;069362;na;na;PRE;25;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645600;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,901003974;-75,26598862
Febrero;1961988;1645601;069332;na;na;PRE;25;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645601;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,900716879;-75,26585351
Febrero;1961993;1645602;069381;na;na;PRE;25;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645602;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,900716879;-75,26585351
Febrero;1961974;1645603;069368;na;na;PRE;25;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645603;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,900474877;-75,26568337
Febrero;1961981;1645604;068045;na;na;PRE;26;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645604;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,900474877;-75,26568337
Febrero;1961985;1645605;069307;na;na;PRE;26;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645605;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,900220352;-75,26550804
Febrero;1961980;1645606;069344;na;na;PRE;26;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645606;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,900220352;-75,26550804
Febrero;1961990;1645607;069357;na;na;PRE;26;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645607;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,899961156;-75,26533172
Febrero;1961979;1645608;069398;na;na;PRE;27;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645608;07/02/2026;07/02/2026;0;cuad54;FINALIZADA;2,899961156;-75,26533172
Febrero;1958627;1645765;068716;na;na;PRE;24;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645765;04/02/2026;04/02/2026;0;cuad54;FINALIZADA;2,899953;-75,26861
Febrero;1958622;1645766;068725;na;na;PRE;24;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1645766;04/02/2026;04/02/2026;0;cuad54;FINALIZADA;2,899699;-75,268402
Febrero;1978557;1645785;065171;na;na;PRE;4;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1645785;26/02/2026;27/02/2026;1;cuad57;FINALIZADA;2,864979;-75,233971
Febrero;1969039;1645965;069928;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1645965;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,902634434;-75,28295176
Febrero;1965302;1647839;067678;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1647839;11/02/2026;12/02/2026;1;cuad55;FINALIZADA;2,901416705;-75,26991663
Febrero;1965301;1647840;030147;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1647840;11/02/2026;12/02/2026;1;cuad55;FINALIZADA;2,900250058;-75,26894447
Febrero;1964742;1647843;070382;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1647843;11/02/2026;13/02/2026;2;cuad57;FINALIZADA;2,902839;-75,271142
Febrero;1964667;1648466;062391;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648466;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89319109;-75,25457827
Febrero;1974819;1648467;062372;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648467;23/02/2026;23/02/2026;0;cuad63;FINALIZADA;2,8931601;-75,25568748
Febrero;1964661;1648468;062394;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648468;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89316414;-75,25547018
Febrero;1964658;1648469;062380;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648469;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89312747;-75,25701951
Febrero;1964648;1648470;062374;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648470;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89310235;-75,2577045
Febrero;1964642;1648514;062389;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648514;11/02/2026;12/02/2026;1;cuad54;FINALIZADA;2,89303348;-75,25994752
Febrero;1969040;1649037;041019;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1649037;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,905617;-75,278838
Febrero;1969020;1650957;038314;na;na;PRE;14;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1650957;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,908975144;-75,28722396
Febrero;1969025;1650973;038550;na;na;PRE;11;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1650973;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,912220061;-75,28846797
Febrero;1975281;1651445;066919;na;na;PRE;3A;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1651445;23/02/2026;23/02/2026;0;cuad55;FINALIZADA;2,864331;-75,233483
Febrero;1976886;1651446;066901;na;na;PRE;3A;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1651446;25/02/2026;25/02/2026;0;cuad59;FINALIZADA;2,864224;-75,233494
Febrero;1976896;1651447;066916;na;na;PRE;3A;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1651447;25/02/2026;25/02/2026;0;cuad59;FINALIZADA;2,863954;-75,233477
Febrero;1976897;1651448;066920;na;na;PRE;3A;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1651448;25/02/2026;25/02/2026;0;cuad59;FINALIZADA;2,863665;-75,23349
Febrero;1969019;1651458;030619;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651458;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,897064082;-75,28510901
Febrero;1969018;1651459;029727;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651459;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,89716905;-75,28537601
Febrero;1969033;1651460;038437;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651460;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,897296;-75,285647
Febrero;1969026;1651461;038556;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651461;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,897417;-75,285912
Febrero;1969030;1651462;038570;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651462;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,897558;-75,286155
Febrero;1969027;1651464;038592;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651464;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,897876;-75,286601
Febrero;1969021;1651465;038438;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651465;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,897727;-75,286772
Febrero;1969035;1651466;030022;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651466;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,897505031;-75,28653604
Febrero;1969029;1651467;038536;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651467;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,897346;-75,286287
Febrero;1969022;1651469;038440;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651469;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,897072;-75,285762
Febrero;1969024;1651470;038442;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651470;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,896946;-75,28548
Febrero;1969036;1651471;038531;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651471;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,89683;-75,285201
Febrero;1969103;1651477;027670;na;na;PRE;26;6;Se ha realizado el mantenimiento preventivo sobre la farola: 1651477;14/02/2026;16/02/2026;2;cuad63;FINALIZADA;2,903478056;-75,28246203
Febrero;1969031;1651635;068399;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651635;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,904495057;-75,28733701
Febrero;1969037;1651639;069393;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651639;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,905402029;-75,28728298
Febrero;1969034;1651728;030080;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651728;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,900088055;-75,28750596
Febrero;1969032;1651735;038513;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651735;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,90188507;-75,28744604
Febrero;1969038;1651737;029918;na;na;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651737;14/02/2026;16/02/2026;2;cuad57;FINALIZADA;2,902188056;-75,28743397
Febrero;1969042;1654483;069619;na;na;PRE;23A;21B;Se ha realizado el mantenimiento preventivo sobre la farola: 1654483;14/02/2026;16/02/2026;2;cuad54;FINALIZADA;2,907265096;-75,27562699
Febrero;1969047;1654485;066364;na;na;PRE;25;22;Se ha realizado el mantenimiento preventivo sobre la farola: 1654485;14/02/2026;16/02/2026;2;cuad54;FINALIZADA;2,906320052;-75,275982
Febrero;1969043;1654486;069609;na;na;PRE;25;22;Se ha realizado el mantenimiento preventivo sobre la farola: 1654486;14/02/2026;16/02/2026;2;cuad54;FINALIZADA;2,906631034;-75,275831
Febrero;1974804;1654513;068791;na;na;PRE;24;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1654513;23/02/2026;23/02/2026;0;cuad63;FINALIZADA;2,900161;-75,2688
