Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Hora Inicial;Fecha Finalización;Hora Final;Tiempo Hora;Operario;Estado;Latitud;Longitud
Junio;2085855;1740212;036738;74,1;LED;ACT;AVICHENTE;AVICHENTE;Se ha actuado sobre: V.A;17/06/2026;10:33:00?p. m.;17/06/2026;10:33:00?p. m.;0;cuad54;FINALIZADA;2,946753875;-75,25868145
Junio;2090576;1740229;016283;27,8;LED;ACT;LAGAITANA;CALLE;Se ha actuado sobre: Otros: C.E;22/06/2026;7:25:00?p. m.;22/06/2026;7:25:00?p. m.;0;cuad56 ;FINALIZADA;2,930678796;-75,2703256
Junio;2090575;1740230;016258;27,8;LED;ACT;LAGAITANA;CALLE;Se ha actuado sobre: Otros: C.E;22/06/2026;7:21:00?p. m.;22/06/2026;7:21:00?p. m.;0;cuad56 ;FINALIZADA;2,930608634;-75,27021958
Junio;2090579;1740231;010602;27,8;LED;ACT;LAGAITANA;CALLE;Se ha actuado sobre: Otros: C.E;22/06/2026;7:28:00?p. m.;22/06/2026;7:28:00?p. m.;0;cuad56 ;FINALIZADA;2,930653198;-75,2701175
Junio;2095039;1740371;040192;106,5;LED;ACT;CALIXTOLEYVA;CALIXTOLEYVA;Se ha actuado sobre: Otros: C. E.;24/06/2026;3:30:00?p. m.;24/06/2026;3:30:00?p. m.;0;cuad54;FINALIZADA;2,93075632;-75,27918993
Junio;2079234;1741239;027928;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:49:00?a. m.;12/06/2026;11:49:00?a. m.;0;CUAD57;FINALIZADA;2,94506431;-75,25858227
Junio;2079235;1741240;027929;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:49:00?a. m.;12/06/2026;11:49:00?a. m.;0;CUAD57;FINALIZADA;2,94504757;-75,25838111
Junio;2079236;1741241;027932;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:49:00?a. m.;12/06/2026;11:49:00?a. m.;0;CUAD57;FINALIZADA;2,94503284;-75,25816787
Junio;2079231;1741242;027915;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:48:00?a. m.;12/06/2026;11:48:00?a. m.;0;CUAD57;FINALIZADA;2,94501743;-75,25793955
Junio;2079239;1741243;036122;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:50:00?a. m.;12/06/2026;11:50:00?a. m.;0;CUAD57;FINALIZADA;2,94500739;-75,25777627
Junio;2079232;1741245;027927;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:48:00?a. m.;12/06/2026;11:48:00?a. m.;0;CUAD57;FINALIZADA;2,94497524;-75,25742758
Junio;2079227;1741246;027914;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:47:00?a. m.;12/06/2026;11:47:00?a. m.;0;CUAD57;FINALIZADA;2,94494645;-75,25723647
Junio;2079226;1741247;027776;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:46:00?a. m.;12/06/2026;11:46:00?a. m.;0;CUAD57;FINALIZADA;2,94495348;-75,25708057
Junio;2079225;1741248;027512;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:46:00?a. m.;12/06/2026;11:46:00?a. m.;0;CUAD57;FINALIZADA;2,94492904;-75,25687471
Junio;2079243;1741249;063961;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:56:00?a. m.;12/06/2026;11:56:00?a. m.;0;CUAD57;FINALIZADA;2,94490828;-75,25666717
Junio;2079215;1741250;025266;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;12/06/2026;11:43:00?a. m.;12/06/2026;11:43:00?a. m.;0;CUAD57;FINALIZADA;2,944880309;-75,25645831
Junio;2084993;1741252;027844;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;17/06/2026;3:12:00?p. m.;17/06/2026;3:12:00?p. m.;0;CUAD59;FINALIZADA;2,944855;-75,256
Junio;2084983;1741253;027770;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;17/06/2026;3:11:00?p. m.;17/06/2026;3:11:00?p. m.;0;CUAD59;FINALIZADA;2,94484031;-75,25584809
Junio;2084995;1741254;027933;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;17/06/2026;3:12:00?p. m.;17/06/2026;3:12:00?p. m.;0;CUAD59;FINALIZADA;2,9448306;-75,25564492
Junio;2084980;1741255;027003;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;17/06/2026;3:10:00?p. m.;17/06/2026;3:10:00?p. m.;0;CUAD59;FINALIZADA;2,94482022;-75,25543436
Junio;2084978;1741256;026083;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;17/06/2026;3:09:00?p. m.;17/06/2026;3:09:00?p. m.;0;CUAD59;FINALIZADA;2,94481017;-75,25522247
Junio;2084989;1741257;027799;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;17/06/2026;3:12:00?p. m.;17/06/2026;3:12:00?p. m.;0;CUAD59;FINALIZADA;2,94479443;-75,25501326
Junio;2084981;1741258;027757;60,2;LED;ACT;AVICHENTE;LOSCOLORES;Se ha actuado sobre: V.A;17/06/2026;3:10:00?p. m.;17/06/2026;3:10:00?p. m.;0;CUAD59;FINALIZADA;2,94477903;-75,25480371
Junio;2083628;1741854;038202;92,6;LED;ACT;IPANEMA;IPANEMA;Se ha actuado sobre: Fotocelda, Otros: 1F;16/06/2026;3:23:00?p. m.;16/06/2026;3:23:00?p. m.;0;cuad56 ;FINALIZADA;2,932318604;-75,2450582
Junio;2077454;1741882;30979-150;200;LED;ACT;CAGUAN;CAGUAN;Se ha actuado sobre: Luminaria, Fotocelda, Otros: RETIRADA.3792-200.INSTALADA.30979-150.1F.F.I;10/06/2026;9:33:00?p. m.;10/06/2026;9:33:00?p. m.;0;cuad54 ;FINALIZADA;2,877214212;-75,24720662
Junio;2095556;1747657;028424;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:07:00?a. m.;25/06/2026;10:07:00?a. m.;0;cuad54;FINALIZADA;2,902111186;-75,27052777
Junio;2095537;1747658;028402;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:05:00?a. m.;25/06/2026;10:05:00?a. m.;0;cuad54;FINALIZADA;2,902111186;-75,27052777
Junio;2095544;1747659;028404;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:05:00?a. m.;25/06/2026;10:05:00?a. m.;0;cuad54;FINALIZADA;2,901888948;-75,27033336
Junio;2095547;1747660;028405;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:05:00?a. m.;25/06/2026;10:05:00?a. m.;0;cuad54;FINALIZADA;2,901166784;-75,26972221
Junio;2095581;1747661;067767;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:10:00?a. m.;25/06/2026;10:10:00?a. m.;0;cuad54;FINALIZADA;2,900923;-75,269512
Junio;2095554;1747662;028423;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:06:00?a. m.;25/06/2026;10:06:00?a. m.;0;cuad54;FINALIZADA;2,900923;-75,269512
Junio;2095570;1747669;028845;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:09:00?a. m.;25/06/2026;10:09:00?a. m.;0;cuad54;FINALIZADA;2,902755;-75,271076
Junio;2090228;1747669;028845;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: Luminaria, Fotocelda, Otros: RETIRADA. 070378.INSTALADA.028845.1F.F.I.;22/06/2026;4:09:00?p. m.;22/06/2026;4:09:00?p. m.;0;cuad54;FINALIZADA;2,902755;-75,271076
Junio;2095587;1747670;070413;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:11:00?a. m.;25/06/2026;10:11:00?a. m.;0;cuad54;FINALIZADA;2,902755;-75,271076
Junio;2095540;1747671;028403;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:05:00?a. m.;25/06/2026;10:05:00?a. m.;0;cuad54;FINALIZADA;2,902583435;-75,27091669
Junio;2095586;1747672;070380;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:11:00?a. m.;25/06/2026;10:11:00?a. m.;0;cuad54;FINALIZADA;2,902583435;-75,27091669
Junio;2095552;1747673;028416;74,1;LED;ACT;CARRERA28SUR;CL26SUR;Se ha actuado sobre: C.E CONTROL;25/06/2026;10:06:00?a. m.;25/06/2026;10:06:00?a. m.;0;cuad54;FINALIZADA;2,902348;-75,27073
Junio;2089301;1749218;048469;100;LED;ACT;CARRERA 35;CALLE 22 SUR;Se ha actuado sobre: Otros: C.E.1F;20/06/2026;6:46:00?p. m.;20/06/2026;6:46:00?p. m.;0;cuad63;FINALIZADA;2,9069094;-75,2659943
Junio;2073071;1749230;054377;46,3;LED;ACT;CARRERA 35;CALLE 22 SUR;Se ha actuado sobre: Otros: RIESGO ELECTRICO;04/06/2026;1:52:00?p. m.;04/06/2026;1:52:00?p. m.;0;cuad59;FINALIZADA;2,90696832;-75,26585558
Junio;2090936;1749230;054377;46,3;LED;ACT;CARRERA 35;CALLE 22 SUR;Se ha actuado sobre: RIESGO ELÉCTRICO;23/06/2026;8:06:00?a. m.;23/06/2026;8:06:00?a. m.;0;cuad54;FINALIZADA;2,90696832;-75,26585558
Junio;2090930;1749231;048480;100;LED;ACT;CARRERA 35;CALLE 22 SUR;Se ha actuado sobre: RIESGO ELECTRICO;22/06/2026;4:27:00?a. m.;22/06/2026;4:27:00?a. m.;0;cuad54;FINALIZADA;2,90696832;-75,26585558
Junio;2072452;1749455;048507;100;LED;ACT;Carrera49A;Calle17;Se ha actuado sobre: Otros: C.E;03/06/2026;6:36:00?p. m.;03/06/2026;6:36:00?p. m.;0;cuad56 ;FINALIZADA;2,938424421;-75,24882513
Junio;2072453;1749456;048504;100;LED;ACT;Carrera49A;Calle17;Se ha actuado sobre: Otros: C.E;03/06/2026;6:57:00?p. m.;03/06/2026;6:57:00?p. m.;0;cuad56 ;FINALIZADA;2,938424421;-75,24882513
Junio;2070241;1749457;SC;0,5;PSL;ACT;Carrera49A;NEIVA;Se ha actuado sobre: Otros: HURTO LUMINARIA;02/06/2026;11:13:00?a. m.;02/06/2026;11:13:00?a. m.;0;cuad55;FINALIZADA;2,93805;-75,248631
Junio;2072684;1749487;036486;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: V.A;04/06/2026;8:39:00?a. m.;04/06/2026;8:39:00?a. m.;0;cuad57;FINALIZADA;2,906931767;-75,27169805
Junio;2072685;1749488;051716;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: V.A;04/06/2026;8:41:00?a. m.;04/06/2026;8:41:00?a. m.;0;cuad57;FINALIZADA;2,906588495;-75,27182097
Junio;2072458;1749489;012336;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: V.A;03/06/2026;8:04:00?p. m.;03/06/2026;8:04:00?p. m.;0;cuad56 ;FINALIZADA;2,906245223;-75,27194398
Junio;2072686;1749490;064149;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: C.E;04/06/2026;8:48:00?a. m.;04/06/2026;8:48:00?a. m.;0;cuad57;FINALIZADA;2,906022373;-75,27203895
Junio;2072687;1749491;051715;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: V.A;04/06/2026;8:55:00?a. m.;04/06/2026;8:55:00?a. m.;0;cuad57;FINALIZADA;2,907450062;-75,27210003
Junio;2072456;1749493;011627;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: C.E;03/06/2026;7:46:00?p. m.;03/06/2026;7:46:00?p. m.;0;cuad56 ;FINALIZADA;2,907450062;-75,27210003
Junio;2072681;1749494;017783;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: C.E;04/06/2026;8:04:00?a. m.;04/06/2026;8:04:00?a. m.;0;cuad57;FINALIZADA;2,907212105;-75,27218851
Junio;2072680;1749495;018457;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: C.E;04/06/2026;7:52:00?a. m.;04/06/2026;7:52:00?a. m.;0;cuad57;FINALIZADA;2,906872633;-75,27231017
Junio;2072459;1749496;007036;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Fotocelda, Otros: 1F;03/06/2026;8:29:00?p. m.;03/06/2026;8:29:00?p. m.;0;cuad56 ;FINALIZADA;2,906533342;-75,27243166
Junio;2072678;1749497;038708;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: V.A;04/06/2026;7:24:00?a. m.;04/06/2026;7:24:00?a. m.;0;cuad57;FINALIZADA;2,90619405;-75,27255323
Junio;2072455;1749499;004492;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: C.E;03/06/2026;7:44:00?p. m.;03/06/2026;7:44:00?p. m.;0;cuad56 ;FINALIZADA;2,907522297;-75,27230835
Junio;2072920;1749500;003389;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: C.E;04/06/2026;11:35:00?a. m.;04/06/2026;11:35:00?a. m.;0;cuad59;FINALIZADA;2,90756948;-75,27248059
Junio;2072683;1749501;018125;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: C.E;04/06/2026;8:27:00?a. m.;04/06/2026;8:27:00?a. m.;0;cuad57;FINALIZADA;2,90756948;-75,27248059
Junio;2072682;1749502;066581;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: C.E;04/06/2026;8:20:00?a. m.;04/06/2026;8:20:00?a. m.;0;cuad57;FINALIZADA;2,907202864;-75,27261394
Junio;2072679;1749503;051712;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: V.A;04/06/2026;7:39:00?a. m.;04/06/2026;7:39:00?a. m.;0;cuad57;FINALIZADA;2,906861218;-75,27274721
Junio;2072677;1749504;051714;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: V.A;04/06/2026;7:20:00?a. m.;04/06/2026;7:20:00?a. m.;0;cuad57;FINALIZADA;2,906522288;-75,27287221
Junio;2072457;1749505;008489;27,8;LED;ACT;CARRERA25;CALLE23B;Se ha actuado sobre: Otros: V.A;03/06/2026;7:52:00?p. m.;03/06/2026;7:52:00?p. m.;0;cuad56 ;FINALIZADA;2,906355625;-75,27294442
Junio;2100761;1749808;3553-66;66;LED;ACT;CALLE 49;NEIVA;Se ha actuado sobre: Otros: C.E;30/06/2026;7:48:00?p. m.;30/06/2026;7:48:00?p. m.;0;cuad59;FINALIZADA;2,885783253;-75,2527364
Junio;2100762;1749810;3555-66;66;LED;ACT;CALLE 49;NEIVA;Se ha actuado sobre: Otros: C.E;30/06/2026;7:48:00?p. m.;30/06/2026;7:48:00?p. m.;0;cuad59;FINALIZADA;2,885940633;-75,25238402
Junio;2100763;1749812;3557-66;66;LED;ACT;CALLE 49;NEIVA;Se ha actuado sobre: Otros: C.E;30/06/2026;7:49:00?p. m.;30/06/2026;7:49:00?p. m.;0;cuad59;FINALIZADA;2,886085623;-75,25206719
Junio;2100764;1749814;3559-66;66;LED;ACT;CALLE 49;NEIVA;Se ha actuado sobre: Otros: C.E;30/06/2026;7:49:00?p. m.;30/06/2026;7:49:00?p. m.;0;cuad59;FINALIZADA;2,886238993;-75,25174096
Junio;2100765;1749816;3561-66;66;LED;ACT;CALLE 49;NEIVA;Se ha actuado sobre: Otros: C.E;30/06/2026;7:50:00?p. m.;30/06/2026;7:50:00?p. m.;0;cuad59;FINALIZADA;2,886375273;-75,25140502
Junio;2100766;1749818;3563-66;66;LED;ACT;CALLE 49;NEIVA;Se ha actuado sobre: Otros: C.E;30/06/2026;7:50:00?p. m.;30/06/2026;7:50:00?p. m.;0;cuad59;FINALIZADA;2,886544033;-75,25111668
Junio;2100767;1749820;3591-66;66;LED;ACT;CALLE 49;NEIVA;Se ha actuado sobre: Otros: C.E;30/06/2026;7:50:00?p. m.;30/06/2026;7:50:00?p. m.;0;cuad59;FINALIZADA;2,886751983;-75,25071032
Junio;2100768;1749822;61139;66;LED;ACT;CALLE 49;NEIVA;Se ha actuado sobre: Otros: C.E;30/06/2026;7:51:00?p. m.;30/06/2026;7:51:00?p. m.;0;cuad59;FINALIZADA;2,887691675;-75,25122093
Junio;2100769;1749824;3568-66;66;LED;ACT;CALLE 49;NEIVA;Se ha actuado sobre: Otros: C.E;30/06/2026;7:51:00?p. m.;30/06/2026;7:51:00?p. m.;0;cuad59;FINALIZADA;2,887502713;-75,25160886
Junio;2076131;1750675;61798;35;LED;ACT;PARQUE EL CAGUAN;PARQUE EL CAGUAN;Se ha actuado sobre: Otros: C.E;09/06/2026;4:49:00?p. m.;09/06/2026;4:49:00?p. m.;0;cuad57;FINALIZADA;2,86165;-75,233874
Junio;2076130;1750679;61110;35;LED;ACT;PARQUE EL CAGUAN;PARQUE EL CAGUAN;Se ha actuado sobre: Otros: C.E;09/06/2026;4:39:00?p. m.;09/06/2026;4:39:00?p. m.;0;cuad57;FINALIZADA;2,861576064;-75,23421997
Junio;2100173;1750719;SC;100;LED;ACT;CARRERA 29;CALLE 1G;Se ha actuado sobre: Fotocelda, Otros: 1F;30/06/2026;5:24:00?p. m.;30/06/2026;5:24:00?p. m.;0;cuad59;FINALIZADA;2,919798;-75,267567
Junio;2089321;1750734;048534;200;LED;ACT;CARRERA 30;CALLE 3;Se ha actuado sobre: Otros: C.E;19/06/2026;5:56:00?p. m.;19/06/2026;5:56:00?p. m.;0;cuad57;FINALIZADA;2,922292088;-75,26794396
Junio;2089325;1750735;048535;200;LED;ACT;CARRERA 30;CALLE 3;Se ha actuado sobre: Otros: C.E;19/06/2026;5:58:00?p. m.;19/06/2026;5:58:00?p. m.;0;cuad57;FINALIZADA;2,922292088;-75,26794396
Junio;2089324;1750736;048046;92,6;LED;ACT;CARRERA 30;CALLE 3;Se ha actuado sobre: Fotocelda, Otros: 1F C.E;19/06/2026;5:58:00?p. m.;19/06/2026;5:58:00?p. m.;0;cuad57;FINALIZADA;2,922292088;-75,26794396
Junio;2089323;1750740;048533;200;LED;ACT;CARRERA 30;CALLE 3;Se ha actuado sobre: Otros: C.E;19/06/2026;5:57:00?p. m.;19/06/2026;5:57:00?p. m.;0;cuad57;FINALIZADA;2,922234076;-75,26802898
Junio;2089322;1750741;038558;92,6;LED;ACT;CARRERA 30;CALLE 3;Se ha actuado sobre: Otros: C.E;19/06/2026;5:57:00?p. m.;19/06/2026;5:57:00?p. m.;0;cuad57;FINALIZADA;2,922234076;-75,26802898
Junio;2085904;1751156;025855;60,2;LED;ACT;CARRERA 5;CALLE 10;Se ha actuado sobre: Otros: C.E;17/06/2026;7:07:00?p. m.;17/06/2026;7:07:00?p. m.;0;cuad56 ;FINALIZADA;2,928983893;-75,28955303
Junio;2077871;1751161;069943;60,2;LED;ACT;CARRERA 5;CALLE 14;Se ha actuado sobre: Otros: C E;11/06/2026;10:13:00?a. m.;11/06/2026;10:13:00?a. m.;0;cuad55;FINALIZADA;2,932241176;-75,29088481
Junio;2071963;1751192;048798;46,3;LED;ACT;CARRERA6;TRANSVERSAL5SUR;Se ha actuado sobre: Otros: V.A;03/06/2026;2:52:00?p. m.;03/06/2026;2:52:00?p. m.;0;cuad57;FINALIZADA;2,917932091;-75,28403501
Junio;2085950;1751331;070562;106,5;LED;ACT;CALLE4;4;Se ha actuado sobre: Fotocelda, Otros: 1F;17/06/2026;7:14:00?p. m.;17/06/2026;7:14:00?p. m.;0;cuad63;FINALIZADA;2,922978517;-75,29049665
Junio;2070242;1751616;SC;0,5;PSL;ACT;CARRERA 49B;NEIVA;Se ha actuado sobre: Otros: HURTO LUMINARIA;02/06/2026;11:14:00?a. m.;02/06/2026;11:14:00?a. m.;0;cuad55;FINALIZADA;2,938192074;-75,248682
Junio;2077312;1751656;62416-40;40;LED;ACT;TRIUNFO;TRIUNFO;Se ha actuado sobre: Luminaria, Otros: RETIRADA.056077.INSTALADA.62416-40.F.I;10/06/2026;7:08:00?p. m.;10/06/2026;7:08:00?p. m.;0;cuad54 ;FINALIZADA;2,862675121;-75,20594504
Junio;2075658;1758202;031918;92,6;LED;ACT;CARRERA 10;CALLE 6;Se ha actuado sobre: Otros: C.E;09/06/2026;9:41:00?a. m.;09/06/2026;9:41:00?a. m.;0;cuad56 ;FINALIZADA;2,927072;-75,283718
Junio;2089251;1758351;027656;60,2;LED;ACT;CARRERA 7;TRANSVERSAL 5;Se ha actuado sobre: Luminaria, Fotocelda, Otros: F.I.INSTALADA.027656.RETIRADA.048385.1F;20/06/2026;2:29:00?p. m.;20/06/2026;2:29:00?p. m.;0;cuad63;FINALIZADA;2,895747906;-75,27239048
Junio;2077921;1758403;061003;100;LED;ACT;AV. CIRCUNVALAR;8C;Se ha actuado sobre: Fotocelda, Otros: 1F;11/06/2026;10:35:00?a. m.;11/06/2026;10:35:00?a. m.;0;cuad56 ;FINALIZADA;2,945569675;-75,28750251
Junio;2076380;1758514;056026;92,6;LED;ACT;URBANO;URBANO;Se ha actuado sobre: Otros: TIMER.C.E;09/06/2026;9:53:00?p. m.;09/06/2026;9:53:00?p. m.;0;cuad54 ;FINALIZADA;2,926199112;-75,29384702
Junio;2092674;1765527;001099;60,2;LED;ACT;CARRERA 12;CALLE 20;Se ha actuado sobre: Otros: C. E.;23/06/2026;3:26:00?p. m.;23/06/2026;3:26:00?p. m.;0;cuad54;FINALIZADA;2,938884279;-75,28454554
Junio;2070825;1765527;001099;60,2;LED;ACT;CARRERA 12;CALLE 20;Se ha actuado sobre: Otros: V.A;02/06/2026;6:49:00?p. m.;02/06/2026;6:49:00?p. m.;0;cuad57;FINALIZADA;2,938884279;-75,28454554
Junio;2085865;1770141;062746;27,8;LED;ACT;CARRERA 5;CALLE 72A;Se ha actuado sobre: Otros: C.E;17/06/2026;5:34:00?p. m.;17/06/2026;5:34:00?p. m.;0;cuad63;FINALIZADA;2,967463431;-75,28781466
Junio;2085848;1770142;062713;27,8;LED;ACT;CARRERA 5;CALLE 72A;Se ha actuado sobre: Otros: C.E;17/06/2026;6:42:00?p. m.;17/06/2026;6:42:00?p. m.;0;cuad63;FINALIZADA;2,967490881;-75,28765574
Junio;2085837;1770144;062733;27,8;LED;ACT;CARRERA 5;CALLE 72A;Se ha actuado sobre: Otros: C E;17/06/2026;7:21:00?p. m.;17/06/2026;7:21:00?p. m.;0;cuad55;FINALIZADA;2,967339881;-75,28766111
Junio;2085866;1770147;062743;27,8;LED;ACT;CARRERA 5;CALLE 72A;Se ha actuado sobre: Otros: C.E;17/06/2026;5:34:00?p. m.;17/06/2026;5:34:00?p. m.;0;cuad63;FINALIZADA;2,96739445;-75,28753906
Junio;2085838;1770155;062730;27,8;LED;ACT;CARRERA 5;CALLE 72A;Se ha actuado sobre: Conectores, Otros: 2CDP.C.E;17/06/2026;7:22:00?p. m.;17/06/2026;7:22:00?p. m.;0;cuad55;FINALIZADA;2,967278269;-75,28760344
Junio;2085849;1770176;062727;27,8;LED;ACT;CARRERA 5;CALLE 72A;Se ha actuado sobre: Otros: C.E;17/06/2026;6:42:00?p. m.;17/06/2026;6:42:00?p. m.;0;cuad63;FINALIZADA;2,967339881;-75,28766111
Junio;2096052;1771821;063717;60,2;LED;ACT;CARRERA 5 A LA CARRERA 16;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:55:00?a. m.;25/06/2026;11:55:00?a. m.;0;CUAD57;FINALIZADA;2,933231738;-75,28228274
Junio;2096048;1771822;063702;60,2;LED;ACT;CARRERA 5 A LA CARRERA 16;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:55:00?a. m.;25/06/2026;11:55:00?a. m.;0;CUAD57;FINALIZADA;2,933341034;-75,28211744
Junio;2096046;1771823;063315;60,2;LED;ACT;CARRERA 5 A LA CARRERA 16;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:55:00?a. m.;25/06/2026;11:55:00?a. m.;0;CUAD57;FINALIZADA;2,933440435;-75,28196719
Junio;2086202;1771903;3501-150;150;LED;ACT;CARRERA 64;CALLE 20D;Se ha actuado sobre: ODT TALLER STIKER -3501-150;18/06/2026;8:33:00?a. m.;18/06/2026;8:33:00?a. m.;0;cuad54;FINALIZADA;2,94681448;-75,23736365
Junio;2086201;1771904;3502-150;150;LED;ACT;CARRERA 64;CALLE 20D;Se ha actuado sobre: ODT TALLER STIKER -3502-150;18/06/2026;8:21:00?a. m.;18/06/2026;8:21:00?a. m.;0;cuad54;FINALIZADA;2,94681448;-75,23736365
Junio;2096058;1772066;T0146;44,2;LED;ACT;CARRERA 13 A LA CARRERA 16;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:56:00?a. m.;25/06/2026;11:56:00?a. m.;0;CUAD57;FINALIZADA;#N/D;#N/D
Junio;2096063;1772069;T0147;44,2;LED;ACT;CARRERA 13 A LA CARRERA 16;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:57:00?a. m.;25/06/2026;11:57:00?a. m.;0;CUAD57;FINALIZADA;#N/D;#N/D
Junio;2096069;1772071;T0161;44,2;LED;ACT;CARRERA 13 A LA CARRERA 16;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:57:00?a. m.;25/06/2026;11:57:00?a. m.;0;CUAD57;FINALIZADA;#N/D;#N/D
Junio;2096066;1772075;T0160;44,2;LED;ACT;CARRERA 13 A LA CARRERA 16;AV LA TOMA;Se ha actuado sobre: C.E;25/06/2026;11:57:00?a. m.;25/06/2026;11:57:00?a. m.;0;CUAD57;FINALIZADA;#N/D;#N/D
Junio;2075837;1773623;3462-35;35;LED;ACT;CARRERA 1;CALLE 77A;Se ha actuado sobre: Fotocelda, Otros: 1F C.E;09/06/2026;2:24:00?p. m.;09/06/2026;2:24:00?p. m.;0;cuad57;FINALIZADA;2,971988074;-75,292179
Julio;2118114;1630362;SC;PSL;0,5;AVE;26;7;Registro de incidencia tipo: HurtoPQR-INTERNA;17/07/2026;6:00:00?p. m.;17/07/2026;6:52:00?p. m.;1;COORDMTTO;FINALIZADA;2,94374203;-75,28949475
Julio;2112743;1630376;3213-35;LED;35;AVE;15;CALLE;Registro de incidencia tipo: ApagadaPQR-EXTERNA;14/07/2026;10:23:00?a. m.;14/07/2026;8:14:00?p. m.;2;ESIP;FINALIZADA;2,93360282;-75,27847083
Julio;2112763;1630387;3210-35;LED;35;AVE;4;CALLE;Registro de incidencia tipo: ApagadaPQR-EXTERNA;14/07/2026;10:27:00?a. m.;14/07/2026;8:09:00?p. m.;2;ESIP;FINALIZADA;2,93394034;-75,27801157
